Date,pm2.5,pm10,O3,NO2,SO2,co,Year,Month,Day,Quarter,DayOfWeek,WeekOfYear,IsWeekend,pm2.5_lag_1,pm2.5_lag_3,pm2.5_lag_7,pm2.5_lag_14,pm2.5_roll_mean_3,pm2.5_roll_mean_7,pm2.5_roll_mean_14,pm2.5_roll_std_7,pm2.5_roll_max_7,pm2.5_roll_min_7,season_Autumn,season_Monsoon,season_Spring,season_Summer,season_Winter
2018-07-29,125.0,0.30755674274138767,-1.0670825477393908,-0.785875789642097,-1.2316177743420855,0.8559398177312191,2018,7,29,3,6,30,1,-0.6672037710652913,-1.4477365485911884,-1.3236186122426374,-1.0449790797079237,-0.9269157335399978,-1.169858512202919,-1.1745985512684207,0.05253941598978799,-1.010901028037158,-1.1136822224739666,0,1,0,0,0
2018-07-30,65.0,0.30755674274138767,-0.6176492070256838,-0.5718596981758679,-0.9342561207759504,1.0925799032778856,2018,7,30,3,0,31,0,-0.4176835404149867,-0.5585986010301811,-1.2611963003489017,-1.0605978624720844,-0.5699713526766067,-1.031018953964206,-1.1254900729332098,0.3467441097655044,-0.8699288542858484,-1.1136822224739666,0,1,0,0,0
2018-07-31,85.0,0.30755674274138767,-0.542743650240066,-0.6431983953312777,-0.9342561207759504,2.039140245464552,2018,7,31,3,1,31,0,-1.353384405353629,-0.6677909805552171,-1.0739293646676944,-1.2948796039344952,-0.8457920106164998,-1.0453816668854523,-1.148816600142435,0.4081324307096941,-0.8699288542858484,-1.1136822224739666,0,1,0,0,0
2018-08-01,98.0,0.30755674274138767,-0.46783809345444816,-0.5005210010204583,-0.6368944672098152,2.3372833235419113,2018,8,1,3,2,31,0,-1.0414841170407483,-0.4182083987837063,-1.2924074562957695,-1.091835428000406,-0.9755899672940965,-1.0405940959117037,-1.1291732088083506,0.4029899279343762,-0.8699288542858484,-1.1136822224739666,0,1,0,0,0
2018-08-02,129.0,0.30755674274138767,-0.992176990953773,-0.6431983953312777,-0.9342561207759504,1.3292199888245522,2018,8,2,3,3,31,0,-0.8387489296373757,-1.3541430804268717,-1.4484632360301088,-0.9825039486512808,-1.121612668556393,-0.9711743167923471,-1.109529817474266,0.28867539349118626,-0.8699288542858484,-1.1136822224739666,0,1,0,0,0
2018-08-03,143.0,0.30755674274138767,-0.992176990953773,-0.6431983953312777,-0.6368944672098152,1.8025001599178854,2018,8,3,3,4,31,0,-0.3553034827524105,-1.0421648532124832,-0.5589452915443747,-0.8887912520663165,-0.7754847840828016,-0.8036093327111419,-1.0604213391390551,0.11387038195553066,-0.8072745548408219,-1.0081173753552166,0,1,0,0,0
2018-08-04,147.0,0.30755674274138767,-1.1419881045250087,-0.5718596981758679,-1.2316177743420855,0.7376197749578859,2018,8,4,3,5,31,1,-0.13697328093339398,-0.8393790055231307,-0.6681843373584122,-0.9512663831229593,-0.4618063887786095,-0.7389771245655343,-1.001491165136802,0.4305258484194278,-0.5879845067832293,-1.0081173753552166,0,1,0,0,0
2018-08-05,150.0,0.30755674274138767,-0.9172714341681552,-0.5718596981758679,-0.9342561207759504,0.7376197749578859,2018,8,5,3,6,31,1,-0.07459322327081783,-0.3558127533408286,-0.4184950897834692,-1.3261171694628167,-0.19680222722851617,-0.6480132760643087,-0.9327392954675063,0.7148686455260296,-0.5253302073382029,-1.0081173753552166,0,1,0,0,0
2018-08-06,144.0,0.30755674274138767,1.1051785990435266,-0.8572144867975068,-0.33953281364368,1.5658600743712188,2018,8,6,3,0,32,0,-0.027808180023885715,-0.1374279942907567,-1.3548297681895052,-1.2636420384061737,-0.083229015135619,-0.5881686388924497,-0.8308392029219434,0.9302811092402151,-0.4783394827544331,-1.0081173753552166,0,1,0,0,0
2018-08-07,103.0,0.30755674274138767,-0.09331030952635895,-0.9998918811083262,-0.9342561207759504,-0.32726061000211365,2018,8,7,3,1,32,0,-0.12137826651774995,-0.075032348847879,-1.0427182087208267,-1.0762166452362452,-0.07782076694071899,-0.3990595854293752,-0.7412162299601833,0.3473553966007575,-0.4783394827544331,-0.6562345516260497,0,1,0,0,0
2018-08-08,88.0,0.30755674274138767,-0.6925547638113017,-0.8572144867975068,0.5525521470547256,1.2108999460512189,2018,8,8,3,2,32,0,-0.7607738575591555,-0.028235614765720736,-0.8398456950661854,-1.2948796039344952,-0.3157836875163129,-0.3559714466656365,-0.7166619907925778,0.017319598346932287,-0.4783394827544331,-0.4275107162020912,0,1,0,0,0
2018-08-09,103.0,0.30755674274138767,0.13140636083049456,-0.5718596981758679,-0.9342561207759504,0.38265964663788604,2018,8,9,3,3,32,0,-0.9946990737938161,-0.12182908293003727,-0.3560727778897335,-1.4510674315761025,-0.6510950756001046,-0.37990930153438035,-0.6933354635833524,0.21619607877583108,-0.4783394827544331,-0.6034521280666747,0,1,0,0,0
2018-08-10,114.0,0.30755674274138767,-0.992176990953773,-0.5005210010204583,-0.9342561207759504,0.26433960386455274,2018,8,10,3,4,32,0,-0.7607738575591555,-0.7613844487195337,-0.13759468626165844,-0.5607968140189412,-0.8728332515909992,-0.4421477241931136,-0.6393161374146203,0.3600806982718037,-0.4783394827544331,-0.6034521280666747,0,1,0,0,0
2018-08-11,99.0,0.30755674274138767,-0.9172714341681552,-0.6431983953312777,-1.2316177743420855,-0.09062052445544709,2018,8,11,3,5,32,1,-0.5892286989870711,-0.995368119130325,-0.07517237436792269,-0.6701282933680663,-0.8133425214471006,-0.51156750331247,-0.6417715613313808,0.2883252062894404,-0.4783394827544331,-0.6034521280666747,0,1,0,0,0
2018-08-12,92.0,0.30755674274138767,-0.8423658773825373,-0.7145370924866873,-1.2316177743420855,-0.20894056722878035,2018,8,12,3,6,32,1,-0.8231539152217316,-0.7613844487195337,-0.028355640447620897,-0.4202277691414947,-0.7538517913032022,-0.6264692066824393,-0.6540486809151834,0.16311660971767677,-0.4783394827544331,-0.6034521280666747,0,1,0,0,0
2018-08-13,97.0,0.30755674274138767,-0.542743650240066,-0.6431983953312777,-0.9342561207759504,0.5009796894112193,2018,8,13,3,0,33,0,-0.9323190161312399,-0.58979642375162,-0.1219891082882245,-1.3573547349911381,-0.8133425214471006,-0.7653087649211523,-0.6945631755417326,-0.201176910577049,-0.5723209319219728,-0.6034521280666747,0,1,0,0,0
2018-08-14,94.0,0.30755674274138767,-0.8423658773825373,-0.9285531839529164,-0.9342561207759504,-0.09062052445544709,2018,8,14,3,1,33,0,-0.8543439440530197,-0.8237800941624114,-0.7618178051990158,-1.0449790797079237,-0.9052827407603984,-0.8778166828042471,-0.655276392873564,-0.9611259767313852,-1.0422281777596711,-0.6034521280666747,0,1,0,0,0
2018-08-15,90.0,0.30755674274138767,-1.1419881045250087,-1.2139079725745552,-0.9342561207759504,-0.09062052445544709,2018,8,15,3,2,33,0,-0.9011289872999518,-0.9329724736874473,-0.9959014748005248,-0.8419349037738343,-0.9323239817348977,-0.8993607521861164,-0.6442269852481413,-0.9573724449866606,-1.0422281777596711,-0.6034521280666747,0,1,0,0,0
2018-08-16,72.0,0.30755674274138767,-0.542743650240066,-0.5005210010204583,-0.9342561207759504,-0.20894056722878035,2018,8,16,3,3,33,0,-0.963509044962528,-0.8549779168838502,-0.7618178051990158,-0.3577526380848518,-0.9431404781246974,-0.8945731812123676,-0.6540486809151834,-0.9850040958411507,-1.0422281777596711,-0.568263845693758,0,1,0,0,0
2018-08-17,85.0,0.30755674274138767,-0.46783809345444816,-0.5718596981758679,-0.9342561207759504,0.14601956109121947,2018,8,17,3,4,33,0,-1.2442193044441208,-0.9017746509660085,-0.5901564474912425,-0.13908967938660166,-1.0783466829971942,-0.9687805313054728,-0.7240282625428595,-0.6607515082272328,-1.0422281777596711,-0.8849583870500083,0,1,0,0,0
2018-08-18,105.0,0.30755674274138767,0.2812174744017302,-0.28650490955422914,0.5525521470547256,1.4475400315978855,2018,8,18,3,5,33,1,-1.0414841170407483,-0.9641702964088862,-0.8242401170927515,-0.07661454832995876,-1.127020916751293,-1.0382003104248292,-0.7952355561289154,-0.9123983301494035,-1.2771818006785203,-0.8849583870500083,0,1,0,0,0
2018-08-19,137.0,0.30755674274138767,-0.46783809345444816,-0.5718596981758679,-0.9342561207759504,0.14601956109121947,2018,8,19,3,6,33,1,-0.7295838287278674,-1.2449507009018357,-0.933479162906789,-0.02975820003747658,-1.045897193827795,-1.0238375975035832,-0.846799458380887,-0.8228127196711481,-1.1832003515109806,-0.8849583870500083,0,1,0,0,0
2018-08-20,81.0,0.30755674274138767,-0.6176492070256838,-0.7145370924866873,-0.9342561207759504,-0.20894056722878035,2018,8,20,3,0,34,0,-0.23054336742725823,-1.0421648532124832,-0.8554512730396193,-0.12347089662244093,-0.6943610611593036,-0.916117250594237,-0.8627597138398306,-0.0755647152467633,-0.681965955950769,-0.8849583870500083,0,1,0,0,0
2018-08-21,83.0,0.30755674274138767,-0.46783809345444816,-0.8572144867975068,-0.9342561207759504,-0.32726061000211365,2018,8,21,3,1,34,0,-1.1038641747033244,-0.7301866259980948,-0.9022680069599212,-0.7638409899530306,-0.715994053938903,-0.9544178183842266,-0.940105567217788,-0.008923548820441137,-0.681965955950769,-0.8849583870500083,0,1,0,0,0
2018-08-22,108.0,0.30755674274138767,-0.46783809345444816,-0.7145370924866873,-0.9342561207759504,0.26433960386455274,2018,8,22,3,2,34,0,-1.0726741458720364,-0.23102146245507324,-0.9646903188536569,-0.9981227314154415,-0.8349755142267002,-0.9807494587398445,-0.9646598063853936,0.026379641743629802,-0.681965955950769,-0.8849583870500083,0,1,0,0,0
2018-08-23,82.0,0.30755674274138767,-0.9172714341681552,-0.5718596981758679,-0.9342561207759504,0.5009796894112193,2018,8,23,3,3,34,0,-0.6827987854809353,-1.104560498655361,-1.2455907223754676,-0.7638409899530306,-0.9918147118787961,-0.937661319976106,-0.940105567217788,0.07117644334577186,-0.681965955950769,-0.8849583870500083,0,1,0,0,0
2018-08-24,75.0,0.30755674274138767,-0.6925547638113017,-0.4291823038650485,-0.9342561207759504,0.8559398177312191,2018,8,24,3,4,34,0,-1.0882691602876804,-1.073362675933922,-1.0427182087208267,-0.5920343795472627,-0.9864064636838964,-0.9137234651073625,-0.9658875183437738,-0.04112091690936432,-0.681965955950769,-0.7266111163718831,0,1,0,0,0
2018-08-25,78.0,0.30755674274138767,-0.6925547638113017,-0.5718596981758679,-0.9342561207759504,0.38265964663788604,2018,8,25,3,5,34,1,-1.1974342611971887,-0.6833898919159366,-0.7306066492521479,-0.8263161210096736,-1.0296724492430953,-0.937661319976106,-1.0137682847206044,0.054460625226830726,-0.681965955950769,-0.8321759634906332,0,1,0,0,0
2018-08-26,79.0,0.30755674274138767,0.35612303118734806,-0.6431983953312777,-0.9342561207759504,0.5009796894112193,2018,8,26,3,6,34,1,-1.1506492179502565,-1.0889615872946417,-0.23122815410226202,-0.9356476003587986,-1.1919198950900913,-1.0022935281217138,-1.0395502358465902,0.0907812532896253,-0.681965955950769,-0.8321759634906332,0,1,0,0,0
2018-08-27,100.0,0.30755674274138767,-0.6925547638113017,-0.7145370924866873,-0.9342561207759504,-0.09062052445544709,2018,8,27,3,0,35,0,-1.1350542035346125,-1.1981539668196775,-1.1051405206145624,-0.857553686537995,-1.2081446396747908,-1.1411330863604268,-1.055510491305534,-0.7694582513308504,-1.1362096269272108,-0.8321759634906332,0,1,0,0,0
2018-08-28,94.0,0.30755674274138767,-0.6925547638113017,-0.7145370924866873,-0.9342561207759504,0.02769951831788619,2018,8,28,3,1,35,0,-0.8075589008060876,-1.1513572327375192,-1.0739293646676944,-0.9044100348304772,-1.0729384348022941,-1.0956511621098137,-1.0518273554303932,-0.6608930819867649,-1.1362096269272108,-0.8321759634906332,0,1,0,0,0
2018-08-29,94.0,0.30755674274138767,-0.6925547638113017,-0.5005210010204583,-0.9342561207759504,0.6192997321845526,2018,8,29,3,2,35,0,-0.9011289872999518,-1.1357583213767999,-0.6837899153318461,-0.96688516588712,-0.9864064636838964,-1.069319521754196,-1.0518273554303932,-0.6469803505257214,-1.1362096269272108,-0.8321759634906332,0,1,0,0,0
2018-08-30,95.0,0.30755674274138767,-0.7674603205969195,-0.7145370924866873,-0.0421711600775448,0.14601956109121947,2018,8,30,3,3,35,0,-0.9011289872999518,-0.8081811828016919,-1.0895349426411283,-1.248023255642013,-0.9052827407603984,-1.1028325185704368,-1.046916507596872,-0.8631356873112347,-1.2615182258172637,-0.8321759634906332,0,1,0,0,0
2018-08-31,76.0,0.30755674274138767,-0.542743650240066,-0.5718596981758679,-0.9342561207759504,0.38265964663788604,2018,8,31,3,4,35,0,-0.8855339728843078,-0.9017746509660085,-1.1987739884551658,-1.0449790797079237,-0.9323239817348977,-1.0717133072410703,-1.0186791325541258,-0.8377024611220472,-1.2615182258172637,-0.8321759634906332,0,1,0,0,0
2018-09-01,101.0,0.30755674274138767,-0.6925547638113017,-0.7145370924866873,-0.9342561207759504,0.02769951831788619,2018,9,1,3,5,35,1,-1.1818392467815446,-0.9017746509660085,-1.1519572545348642,-0.7326034244247092,-1.0296724492430953,-1.069319521754196,-1.0297285401795482,-0.853071287020918,-1.2615182258172637,-0.8145818223041749,0,1,0,0,0
2018-09-02,92.0,0.30755674274138767,-0.6176492070256838,-0.6431983953312777,-0.9342561207759504,0.38265964663788604,2018,9,2,3,6,35,1,-0.7919638863904436,-0.8861757396052891,-1.13635167656143,-0.232802375971566,-0.9918147118787961,-1.0142624555560855,-1.0346393880130693,-0.8571881585645387,-1.2458546509560071,-0.8145818223041749,0,1,0,0,0
2018-09-03,86.0,0.30755674274138767,-0.7674603205969195,-0.5005210010204583,-0.6368944672098152,0.7376197749578859,2018,9,3,3,0,36,0,-0.9323190161312399,-1.1825550554589581,-0.8086345391193176,-1.1074542107645666,-1.0080394564634958,-0.9831432442267191,-1.0898864261401817,-0.9765839491287387,-1.2458546509560071,-0.8145818223041749,0,1,0,0,0
2018-09-04,97.0,0.30755674274138767,-0.018404752740741114,-0.8572144867975068,-0.9342561207759504,0.38265964663788604,2018,9,4,3,1,36,0,-1.0258891026251042,-0.7925822714409725,-0.9022680069599212,-1.0762166452362452,-0.9539569745144971,-1.01665624104296,-1.0837478663482802,-0.9948676011219512,-1.2458546509560071,-0.8145818223041749,0,1,0,0,0
2018-09-05,60.0,0.30755674274138767,-0.3180269798832125,-0.9998918811083262,-0.9342561207759504,0.6192997321845526,2018,9,5,3,2,36,0,-0.8543439440530197,-0.9329724736874473,-0.9022680069599212,-0.685747076132227,-0.9755899672940965,-1.009474884582337,-1.0665598989309564,-0.97594102588069,-1.2458546509560071,-0.8145818223041749,0,1,0,0,0
2018-09-06,115.0,0.30755674274138767,-0.24312142309759463,-0.9285531839529164,-0.9342561207759504,0.6192997321845526,2018,9,6,3,3,36,0,-1.4313594774318492,-1.0265659418517639,-0.8866624289864873,-1.091835428000406,-1.1486539095308923,-1.0908635911360653,-1.1254900729332098,-0.5235155214738674,-1.2458546509560071,-1.0960880812875085,0,1,0,0,0
2018-09-07,77.0,0.30755674274138767,-0.6176492070256838,-1.1425692754191454,1.7419987613192665,0.9742598605045524,2018,9,7,3,4,36,0,-0.573633684571427,-0.8549779168838502,-1.183168410481732,-1.201166907349531,-0.9918147118787961,-1.042987881398578,-1.0849755783066608,-0.26397974148570086,-1.0265646028984146,-1.0960880812875085,0,1,0,0,0
2018-09-08,72.0,0.30755674274138767,-0.6176492070256838,-1.071230578263736,-0.9342561207759504,-0.4455806527754469,2018,9,8,3,5,36,1,-1.1662442323659006,-1.4321376372304688,-0.7930289611458836,-1.1543105590570488,-1.0999796757767935,-1.0405940959117037,-1.0825201543899001,-0.27313892881350604,-1.0265646028984146,-1.0960880812875085,0,1,0,0,0
2018-09-09,79.0,0.30755674274138767,-0.6925547638113017,-0.9998918811083262,-0.6368944672098152,-0.20894056722878035,2018,9,9,3,6,36,1,-1.2442193044441208,-0.5741975123909006,-0.933479162906789,-1.138691776292888,-1.0350806974379951,-1.11001387503106,-1.0898864261401817,-0.25016195523381013,-1.0265646028984146,-1.0960880812875085,0,1,0,0,0
2018-09-10,95.0,0.30755674274138767,-0.6925547638113017,-0.7145370924866873,-0.6368944672098152,0.7376197749578859,2018,9,10,3,0,37,0,-1.1350542035346125,-1.1669561440982386,-1.0271126307473926,-0.8106973382455128,-1.2297776324543903,-1.1411330863604268,-1.0898864261401817,-0.2578427577946129,-1.0265646028984146,-1.0960880812875085,0,1,0,0,0
2018-09-11,123.0,0.30755674274138767,-0.9172714341681552,-0.785875789642097,-0.6368944672098152,0.5009796894112193,2018,9,11,3,1,37,0,-0.8855339728843078,-1.2449507009018357,-0.8554512730396193,-0.9044100348304772,-1.1324291649461926,-1.1195890169785574,-1.0960249859320832,-0.2201572625485329,-1.0265646028984146,-1.0960880812875085,0,1,0,0,0
2018-09-12,99.0,0.30755674274138767,-0.3180269798832125,-0.785875789642097,-0.6368944672098152,0.7376197749578859,2018,9,12,3,2,37,0,-0.44887356924627475,-1.1357583213767999,-1.432857658056675,-0.9044100348304772,-0.8566085070062995,-1.0573505943198243,-1.0604213391390551,0.13764109440102248,-0.9012560040083616,-1.0960880812875085,0,1,0,0,0
2018-09-13,97.0,0.30755674274138767,0.5808397015442016,-0.28650490955422914,-0.33953281364368,1.3292199888245522,2018,9,13,3,3,37,0,-0.8231539152217316,-0.8861757396052891,-0.5745508695178085,-0.8887912520663165,-0.7484435431083022,-0.963992960331724,-1.0542827793471536,-0.13303448624378217,-0.9012560040083616,-0.8849583870500083,0,1,0,0,0
2018-09-14,94.0,0.30755674274138767,-0.3929325366688303,-0.4291823038650485,2.336722068451537,2.3372833235419113,2018,9,14,3,4,37,0,-0.8543439440530197,-0.4494062215051452,-1.167562832508298,-1.1855481245853703,-0.7376270467185027,-1.0070810990954626,-1.0518273554303932,-0.2893226647006285,-0.9012560040083616,-0.8849583870500083,0,1,0,0,0
2018-09-15,102.0,0.30755674274138767,-0.46783809345444816,-0.28650490955422914,2.336722068451537,2.3372833235419113,2018,9,15,3,5,37,1,-0.9011289872999518,-0.8237800941624114,-1.2455907223754676,-0.7950785554813521,-0.8944662443705985,-0.9663867458185985,-1.0297285401795482,-0.3820390584247236,-0.9012560040083616,-0.8849583870500083,0,1,0,0,0
2018-09-16,118.0,0.30755674274138767,-0.8423658773825373,-0.07248881808800003,-0.33953281364368,2.3372833235419113,2018,9,16,3,6,37,1,-0.7763688719747995,-0.8549779168838502,-1.13635167656143,-0.9356476003587986,-0.8782414997858989,-0.8945731812123676,-1.0285008282211678,-0.6173156182862809,-0.9012560040083616,-0.7617993987447998,0,1,0,0,0
2018-09-17,119.0,0.30755674274138767,0.5059341447585838,-0.07248881808800003,1.7419987613192665,2.3372833235419113,2018,9,17,3,0,38,0,-0.5268486413244949,-0.9017746509660085,-0.8866624289864873,-1.029360296943763,-0.7646682876930018,-0.8012155472242676,-0.9965803173032807,-0.7233036668516186,-0.9012560040083616,-0.4978872809479246,0,1,0,0,0
2018-09-18,145.0,0.30755674274138767,0.7306508151154373,-0.07248881808800003,-0.9342561207759504,0.8559398177312191,2018,9,18,3,1,38,0,-0.5112536269088509,-0.776983360080253,-0.4497062457303371,-0.857553686537995,-0.6294620828205052,-0.7437646955392829,-0.9560658226767317,-0.6911173046866872,-0.9012560040083616,-0.4978872809479246,0,1,0,0,0
2018-09-19,152.0,0.30755674274138767,0.6557452583298194,-0.07248881808800003,-1.2316177743420855,0.7376197749578859,2018,9,19,3,2,38,0,-0.1057832521021059,-0.5274007783087423,-0.8242401170927515,-1.4354486488119418,-0.3969074104398111,-0.6911014148280471,-0.8971356486744784,-0.24057367332900412,-0.5566573570607162,-0.4978872809479246,0,1,0,0,0
2018-09-20,153.0,0.30755674274138767,-0.6176492070256838,-0.8572144867975068,-1.2316177743420855,-0.20894056722878035,2018,9,20,3,3,38,0,0.0033818488074023613,-0.5118018669480229,-0.8554512730396193,-0.576415596783102,-0.21302697181321578,-0.5642307840237061,-0.784186148503493,0.11549111611247417,-0.44701233303191984,-0.4978872809479246,0,1,0,0,0
2018-09-21,63.0,0.30755674274138767,-0.3180269798832125,-0.9998918811083262,-0.9342561207759504,-0.32726061000211365,2018,9,21,3,4,38,0,0.0189768632230464,-0.10623017156931785,-0.9022680069599212,-1.1699293418212096,-0.0291465331866202,-0.43017879675874193,-0.7375330940850423,0.1998053955037793,-0.43134875817066326,-0.4978872809479246,0,1,0,0,0
2018-09-22,95.0,0.30755674274138767,-1.1419881045250087,-0.9285531839529164,-0.9342561207759504,0.14601956109121947,2018,9,22,3,5,38,1,-1.384574434184917,0.0029622079557181124,-0.7774233831724497,-1.248023255642013,-0.47262288516840906,-0.5043861468518471,-0.7547210615023662,0.8177754587453384,-0.43134875817066326,-1.0433056577281334,0,1,0,0,0
2018-09-23,129.0,0.30755674274138767,-0.24312142309759463,-0.28650490955422914,-0.0421711600775448,0.9742598605045524,2018,9,23,3,6,38,1,-0.8855339728843078,0.018561119316437537,-0.5277341355975068,-1.138691776292888,-0.7808930322777013,-0.5211426452599677,-0.7264836864596199,0.8778444480944203,-0.43134875817066326,-1.0433056577281334,0,1,0,0,0
2018-09-24,127.0,0.30755674274138767,-0.09331030952635895,-0.4291823038650485,-0.9342561207759504,0.7376197749578859,2018,9,24,3,0,39,0,-0.3553034827524105,-1.3853409031483106,-0.5121285576240728,-0.8887912520663165,-0.9106909889552982,-0.4948110049043495,-0.6650980885406061,0.8860411272807057,-0.43134875817066326,-1.0433056577281334,0,1,0,0,0
2018-09-25,97.0,0.30755674274138767,0.2812174744017302,-0.4291823038650485,0.5525521470547256,2.3372833235419113,2018,9,25,3,1,39,0,-0.3864935115836986,-0.8861757396052891,-0.10638353031479056,-0.45146533466981614,-0.5645631044817069,-0.47566072100935464,-0.6258113058724372,0.8864661876019695,-0.43134875817066326,-1.0433056577281334,0,1,0,0,0
2018-09-26,100.0,0.30755674274138767,0.5059341447585838,0.14152727337822907,1.147275454186996,2.3372833235419113,2018,9,26,3,2,39,0,-0.8543439440530197,-0.3558127533408286,0.0028555154992469718,-0.8263161210096736,-0.553746608091907,-0.590562424379324,-0.6577318167903244,0.8685503874771829,-0.43134875817066326,-1.0433056577281334,0,1,0,0,0
2018-09-27,151.0,0.30755674274138767,-0.6176492070256838,0.07018857622281936,2.0393604148854014,2.3372833235419113,2018,9,27,3,3,39,0,-0.8075589008060876,-0.38701057606226746,0.018461093472680906,-0.857553686537995,-0.7105858057440032,-0.7150392696967908,-0.6565041048319442,0.5976060294724815,-0.43134875817066326,-1.0433056577281334,0,1,0,0,0
2018-09-28,166.0,0.30755674274138767,-0.3929325366688303,0.28420466768904845,1.4446371077531313,2.3372833235419113,2018,9,28,3,4,39,0,-0.012213165608241677,-0.8549779168838502,-1.3860409241363731,-0.9044100348304772,-0.5807878490664065,-0.7198268406705394,-0.5902076590794092,0.5610956705814915,-0.4626759078931765,-1.0433056577281334,0,1,0,0,0
2018-09-29,151.0,0.30755674274138767,-1.1419881045250087,0.7835755477769164,-0.0421711600775448,2.3372833235419113,2018,9,29,3,5,39,1,0.2217120506264189,-0.8081811828016919,-0.8866624289864873,-0.7794597727171914,-0.20761872361831576,-0.4732669355224804,-0.5018123980760294,0.4841210570178387,-0.22772228497432728,-0.48029313976146626,0,1,0,0,0
2018-09-30,168.0,0.30755674274138767,-0.018404752740741114,0.5457798905922172,-0.0421711600775448,2.3372833235419113,2018,9,30,3,6,39,1,-0.012213165608241677,-0.012636703405001311,-0.3560727778897335,-0.5295592484906197,0.06820193432157737,-0.33921494825751597,-0.4416545121153958,0.3671519096563965,-0.22772228497432728,-0.44510485738854955,0,1,0,0,0
2018-10-01,159.66666666666666,0.30755674274138767,1.1051785990435266,0.3079842334075185,-0.0421711600775448,1.999700231206774,2018,10,1,4,0,40,0,0.252902079457707,0.22134696700579004,-0.38728393383660137,-0.513940465726459,0.16014215363487494,-0.24585731426941623,-0.38026891419638176,0.6114550907656003,-0.19639513525181407,-0.44510485738854955,1,0,0,0,0
2018-10-02,151.33333333333334,0.30755674274138767,2.228761950827794,0.07018857622281936,-0.0421711600775448,0.7376197749578859,2018,10,2,4,1,40,0,0.1229436259940065,-0.012636703405001311,-0.8554512730396193,-0.10785211385828021,0.12588991506717573,-0.16766032169818731,-0.3303419612222506,0.6635506906544998,-0.19639513525181407,-0.44510485738854955,1,0,0,0,0
2018-10-03,143.0,0.30755674274138767,1.4422536045788068,0.33770869055560576,-0.1165115734690786,1.1517399246645523,2018,10,3,4,2,40,0,-0.007014827469693516,0.2525447897272289,-0.8086345391193176,0.0014793654908448696,0.12769266446547572,-0.03759797691134666,-0.32256645215250873,0.12009622635478133,-0.19639513525181407,-0.39232243382917453,1,0,0,0,0
2018-10-04,145.0,0.30755674274138767,0.6557452583298191,0.6052288048883921,-0.19085198686061242,1.5658600743712188,2018,10,4,4,3,40,0,-0.13697328093339398,0.12255386172123355,-0.012750062474186962,0.017098148255005594,-0.007513540407020586,0.06533479902425074,-0.3336158597779316,-0.9132184303018661,-0.19639513525181407,0.3642256371885344,1,0,0,0,0
2018-10-05,147.0,0.30755674274138767,-0.13076308791916813,0.8727489192211785,-0.2651924002521462,1.9799802240778854,2018,10,5,4,4,40,0,-0.1057832521021059,-0.007437066284761356,0.22133360712732203,-1.3885923005194596,-0.08683451393221855,0.05097208610300451,-0.34343755544497356,-0.8561517971953139,-0.19639513525181407,0.3642256371885344,1,0,0,0,0
2018-10-06,149.0,0.30755674274138767,-0.9172714341681552,1.140269033553965,-0.33953281364368,2.3372833235419113,2018,10,6,4,5,40,1,-0.07459322327081783,-0.1374279942907567,-0.012750062474186962,-0.8887912520663165,-0.11027025611011818,0.00549016185239154,-0.24030975094103033,-0.931541089329122,-0.19639513525181407,0.3642256371885344,1,0,0,0,0
2018-10-07,151.0,0.30755674274138767,-0.24312142309759463,0.7122368506215067,2.336722068451537,2.3372833235419113,2018,10,7,4,6,40,1,-0.04340319443952975,-0.10623017156931785,0.2525447630741899,-0.3577526380848518,-0.07782076694071899,0.000702590878642956,-0.1740133051884953,-0.9259714136741519,-0.19639513525181407,0.3642256371885344,1,0,0,0,0
2018-10-08,173.0,0.30755674274138767,-0.3929325366688303,0.7122368506215067,2.0393604148854014,2.3372833235419113,2018,10,8,4,0,41,0,-0.012213165608241677,-0.075032348847879,0.12249827996224032,-0.38899020361317327,-0.045371277771319794,-0.03999176239822143,-0.14700364210412953,-1.1854156389752208,-0.326924925762286,0.3642256371885344,1,0,0,0,0
2018-10-09,159.0,0.30755674274138767,-0.09331030952635895,-0.28650490955422914,0.2551904934885904,0.38265964663788604,2018,10,9,4,1,41,0,0.33087715153592717,-0.043834526126440156,-0.0075482031497088355,-0.857553686537995,0.09524317529607655,-0.008074622573229606,-0.09052889201863645,-0.8447880749732082,-0.11807726094553102,0.3642256371885344,1,0,0,0,0
2018-10-10,162.0,0.30755674274138767,-0.3180269798832125,-0.4291823038650485,-0.0421711600775448,0.5009796894112193,2018,10,10,4,2,41,0,0.11254694971691064,-0.012636703405001311,-0.13759468626165844,-0.8106973382455128,0.14932565724507535,0.010277732826140123,-0.014410750599059514,-0.8142872270249604,-0.11807726094553102,0.3642256371885344,1,0,0,0,0
2018-10-11,166.0,0.30755674274138767,0.4310285879729659,-0.14382751524340973,1.4446371077531313,1.8025001599178854,2018,10,11,4,3,41,0,0.15933199296384273,0.330539346530826,-0.10638353031479056,-0.014139417273315856,0.2088163873889737,0.055759657076753094,0.06170739082051742,-0.8438472751716599,-0.11807726094553102,0.3994139195614511,1,0,0,0,0
2018-10-12,146.0,0.30755674274138767,0.4310285879729659,0.35554336484445814,-0.6368944672098152,1.3292199888245522,2018,10,12,4,4,41,0,0.2217120506264189,0.11215458748075408,-0.07517237436792269,0.22014232418909502,0.17095865002467497,0.10602915230111465,0.08012307019622178,-0.8740759049238365,-0.11807726094553102,0.4346022019343678,1,0,0,0,0
